"","chr","tracking_id","ratio","l2All[, 3]","l3All[, 3]","l4All[, 3]","l5All[, 3]","l7All[, 3]","l8All[, 3]","l9All[, 3]","l11All[, 3]","l18All[, 3]","l21All[, 3]","l31All[, 3]","l49All[, 3]","l59All[, 3]","l61All[, 3]","l66All[, 3]","l69All[, 3]","l76All[, 3]","l77All[, 3]"
"YLR275W",12,"YLR275W",-0.163630228653691,-0.656759097297078,-0.161627783907583,0.107827583130864,-0.57337827342587,-0.0945912698298548,-0.0357239704369238,-0.356161923758388,-0.169927887273926,-0.0145479440327919,-0.208081347108414,-0.232898197068331,0.146964434986793,-0.0262219567749402,-0.274009281623218,0.881195335192744,-0.0317632177230419,-0.452049854696614,0.280164727602657
"YLR287C-A",12,"YLR287C-A",-0.12275975849865,-0.336380206456226,-0.136991116118043,0.170964751639048,-0.427357000464961,-0.0786357448640856,-0.0264506685916447,-0.479968820726191,-0.334008260017496,0.123343680949854,-0.170805651154251,-0.404858626442532,0.18846385361474,-0.0755600496828168,-0.222106657636045,0.69734676026578,0.00440917872821768,-0.323757669469994,0.365862504945265
"YLL050C",12,"YLL050C",-0.160179659350294,-0.537125834913658,-0.243096660908449,0.0376048450348233,-0.676190147630864,-0.0915891861096888,-0.0716500104232963,-0.414420938403466,-0.2721546224195,-0.105977809814138,-0.0848206444272755,-0.443032845786568,0.127544679525144,-0.0155927561502399,-0.176609555717778,0.737235616400509,0.0284462891424467,-0.241115198019952,0.233157543477297
"YLR417W",12,"YLR417W",-0.130273857906253,-0.380882879571219,-0.280806145047088,0.0702102820611287,-0.725137779227249,-0.084065741073504,-0.0176662803419983,-0.251840641657221,-0.194477156103324,-0.0536594803285338,-0.0689355219763088,-0.308571591998198,0.199788484656239,-0.0140865027692506,0.196397620320588,0.467569214936951,-0.0103414329151776,-0.415627074742752,0.387467580489378
"YLR306W",12,"YLR306W",-0.0641432300167187,-0.799049954384289,-0.185106519966499,0.039737007051889,0.0472976251247697,-0.0843714691690134,-0.0273054630315149,-0.506361135674456,-0.336434593169991,-0.0918989147202093,-0.114528551745557,-0.608079801744257,0.127683952076947,-0.0413405707921427,-0.368660957276949,0.509638635750134,-0.00643177681372774,-0.264726608024141,0.165709010150586
"YLR259C",12,"YLR259C",-0.154885760027403,-0.544906642795843,-0.371088398776366,0.117950692712639,-0.838801913409352,-0.103295180227844,-0.021337824101388,-0.495403397850883,-0.200082989977073,-0.136583551635891,-0.0929684258137817,-0.194588797425215,0.159562886492932,-0.00643872928333861,-0.275989502085933,0.248448651352593,-0.00132012955571168,-0.361314672186631,1.31361098814264
"YLR143W",12,"YLR143W",-0.205731252713686,-0.390825451391674,-0.327898057403115,0.0233343102065275,-0.341432308020802,-0.0631670019795425,-0.0299922560650007,-0.456114615716916,-0.164616553453877,-0.0557791653206427,-0.133491983270782,-0.428372078527406,0.178114008393495,-0.0447717911116894,-0.453157301131317,0.33162651083959,-0.0179692713687843,-0.242151979924306,0.285629832806072
"YLR388W",12,"YLR388W",-0.162057993338805,-0.281688681380243,-0.264017696907336,0.014119173893086,-0.871119314425373,-0.0978299178008821,-0.0455554051740063,-0.783618300130594,-0.192912860904396,-0.114093328974541,-0.0942612446403537,-0.301296169313834,0.905376340782202,-0.0159076175294097,-0.448834088022908,0.251731212149469,-0.00486248890384151,-0.21545054836944,0.359946395187493
"YLR051C",12,"YLR051C",-0.301671938330269,-0.494767358417143,-0.436864704376264,0.027593101554073,-0.48430906099046,-0.0815487413172254,-0.0266261615497304,-0.78783390065263,-0.131098018826866,-0.0431961040981434,-0.0725591563508237,-0.515568847314037,0.35482334138082,-0.016154938682923,-0.358234643980432,0.371443841552189,0.0261638147739342,-0.365289071010075,0.213198330131668
"YLR229C",12,"YLR229C",-0.282619966156441,-0.27359912299633,-0.18507795884551,0.0425263104898067,-0.921939926527677,-0.0977152550886779,-0.00946529748562694,-0.586308508986801,-0.230926202181814,-0.0978833328753367,-0.129522439062203,0.284539524334871,0.477159004898442,-0.0343421146028536,-0.578862877526536,0.25332703089725,-0.0180393284493383,-0.459921092681499,0.243806172904608
"YLR322W",12,"YLR322W",-0.146423452228155,-0.404793084992292,-0.364202016328201,0.0257791786723266,-0.507814689581091,-0.0777215964314774,-0.0400944353248867,-0.977950805309156,-0.149669481637397,-0.077598396566605,-0.181788062683874,-0.248319591412561,0.452036230434641,-0.0388364467495213,-0.271371100869559,0.26856590049415,0.569086330250306,-0.350511672290675,0.137086039484694
"YLR363C",12,"YLR363C",-0.368751750160968,-0.322510963682797,-0.29964115986321,0.0667801686665035,-0.508070607927349,-0.129026584312623,0.274670215298831,-0.359293187248847,-0.118522527675578,-0.0875597459602813,-0.0818661503945174,-0.158803441888796,0.267135730623356,-0.0663021161537763,-0.500831795674148,0.943339388054015,-0.0169727541291227,-0.660995464444218,0.181621841429834
"YLR299W",12,"YLR299W",-0.0997126982422066,-0.22622242621949,-0.34608577204795,0.119832175939939,-0.2746685213208,-0.0318084042443217,0.50279835068543,-0.857600815537971,0.385456425952095,-0.101021969916928,-0.21046165465965,-0.312912986954964,0.626286966141204,-0.0497944920399489,-0.358627556954461,0.561233453607306,0.0200889828717294,-0.718687889634673,0.123063272819026
"YLL036C",12,"YLL036C",-0.312106224291248,-0.469948595503753,-0.254760687955839,0.0760305998510005,-0.0519590161779345,-0.122873096460132,0.268813176974468,-0.523610319884769,-0.301761025551844,-0.0235666576853977,-0.175130770177056,-0.195413393502928,0.210187472913544,-0.0015096187003877,-0.622176233741846,0.591258734908122,0.010073803435724,-0.385515954820623,0.153086448937536
"YLR246W",12,"YLR246W",-0.208360165563523,-0.452857428226077,-0.177664147224342,0.10958053297156,-0.379289919799297,-0.0385256851727867,-0.0077301030926725,-1.10009423609816,-0.166871312768529,-0.0250297334622989,-0.0944771321068305,-0.261752354629104,0.478735468466823,-0.0618837730255652,-0.29407558174623,0.909422117191281,-0.00406257887741707,-0.822041008802717,0.116665092698031
"YLR239C",12,"YLR239C",-0.272999716088861,-0.360429813863719,-0.127778333546071,0.0657097180424694,-0.462064027390183,-0.181158901566017,-0.0613569961729168,-0.585884928194132,-0.351289344352636,-0.0779380235793736,-0.213224215916148,-0.187801503227662,0.438886631090966,-0.0179911373272886,-0.244084224349756,0.994233316568318,-0.0277868042469052,-0.286141592259706,0.118189507935697
"YLR187W",12,"YLR187W",-0.173958137106509,-0.540979682825781,-0.194969803260198,0.11261169803034,-0.385844558924854,-0.0797910214575129,-0.0468550172835777,-0.504685008674995,-0.365546834510355,-0.0572123755432087,-0.0969696036642358,-0.14800070149699,0.435626046046694,0.00162918733676115,-0.184788843324753,0.552098589041515,-0.0407333000091942,0.14950970859832,0.128847018373189
"YLR280C",12,"YLR280C",-0.135615194349838,-0.609580736882378,-0.158161005037753,0.0427507690838019,-0.308034021489697,-0.285860187286412,0.00317182146932838,-0.305367216725302,-0.269037910794458,-0.0882427475241342,-0.185697637355894,-0.274627690313861,0.820284632065557,-0.0555097170169408,-0.422006511017059,1.17585231622856,-0.0184589282739906,-0.481285140453449,0.240693815773345
"YLL057C",12,"YLL057C",-0.0954624671662869,-0.418255937281889,-0.226265029072127,0.1562947787025,-0.439278755888729,-0.0823277832404259,-0.0503106944906621,-0.657314328847936,-0.393388986152854,-0.0683742757345855,-0.161697673757504,0.239939188936501,0.235759557347348,-0.0611844579519686,-0.220540900251364,0.343213718176346,0.00867439239560392,-0.686911544123338,0.267501194212806
"YLR288C",12,"YLR288C",-0.159883255610755,-0.652853095446407,-0.160921166598086,0.108383793196484,-0.557660788166695,-0.0938398706854053,-0.0354149149518347,-0.351462970072745,-0.169514298158426,-0.0120854306451782,-0.18961438250158,-0.232511086901065,0.151872267330488,-0.0250228740875764,-0.273469699669163,0.908028299670131,-0.0303622373916112,-0.451361911662073,0.280542239020825
"YLR169W",12,"YLR169W",-0.118420359340287,-0.31026103002579,-0.135356330218984,0.173346427200595,-0.422593249732939,-0.0644279632527579,-0.0257311426001738,-0.470476474241655,-0.321385685976251,0.125643898391958,-0.164488492064296,-0.403647921901954,0.188907039528058,-0.0747633674679043,-0.221831198138271,0.706243127354909,0.00458355127055595,-0.322594169472113,0.368324472344665
"YLR350W",12,"YLR350W",-0.159819367301667,-0.526792401244645,-0.241924577604078,0.0387458726311089,-0.615556158670621,-0.0870220254497709,-0.0711090941299023,-0.398005386518202,-0.26552361321542,-0.104619114925956,-0.0813318077546063,-0.437917640981696,0.127662984817872,-0.0155859244404963,-0.175513650805703,0.742608008066846,0.029879453269422,-0.238875624592005,0.234965443375771
"YLR007W",12,"YLR007W",-0.129969352164116,-0.378499992013215,-0.278417653271842,0.0709997419065618,-0.720414130572677,-0.0684945899995539,-0.0167903571441481,-0.241191613431696,-0.179673190489442,-0.0512922057370025,-0.0678602545401059,-0.306380460206984,0.201578997792993,-0.0132494076513832,0.197062784009089,0.469962867885852,-0.00463105607008194,-0.41026755783839,0.390801958768494
"YLR062C",12,"YLR062C",-0.0634110856429521,-0.78570103553528,-0.178878043706573,0.0413671481975449,0.0498602133201102,-0.0715896164464711,-0.0258298441343365,-0.499065962178422,-0.335726096394718,-0.0778108995890797,-0.114044056707521,-0.598815604209809,0.127865561923357,-0.0368871231544958,-0.368458110974828,0.510283541262544,-0.00622866039872373,-0.259022809451613,0.166785736543201
"YLL060C",12,"YLL060C",-0.150383708774094,-0.539695933945421,-0.371063100239687,0.119162256689398,-0.820962182436226,-0.103242330710392,-0.0206832414566183,-0.481282958127399,-0.200058309062264,-0.128959283549627,-0.0901360792915758,-0.190934788374829,0.16019045092665,-0.00550034834808642,-0.275507987382773,0.25730211187364,-0.000519141279979425,-0.360780881811484,1.31814986671645
"YLR457C",12,"YLR457C",-0.201551789719817,-0.363945600827893,-0.327686863834583,0.0236295347519971,-0.339929590185753,-0.0626766187994922,-0.0298936960814708,-0.407707924456174,-0.162843822072441,-0.0542655945954556,-0.131514989285859,-0.4261154527549,0.178392430377367,-0.0398901602803103,-0.446711778698923,0.332545607496291,-0.01269938777674,-0.238250551055799,0.288294796033623
"YLR118C",12,"YLR118C",-0.161477772509214,-0.277503533837126,-0.263655247878187,0.0144014534640465,-0.87047660359104,-0.0918531619265067,-0.0442465345430359,-0.766603502530727,-0.190989656550678,-0.110842152244296,-0.093685374323671,-0.301085165920889,0.913448194151244,-0.015502695316151,-0.435251442931047,0.255653288516957,-0.00174548863999856,-0.207873611198688,0.36455026656372
"YLR064W",12,"YLR064W",-0.299837596496658,-0.471105003387462,-0.433905970342702,0.0287356151288343,-0.476016558390978,-0.0787410915989329,-0.0265936294290844,-0.764345591693938,-0.121497285042544,-0.0428608185187722,-0.0723552878076961,-0.511443328792958,0.358589535569042,-0.0161478912731399,-0.356964827856534,0.383154820283607,0.0267844455620051,-0.363652449783121,0.2165052652103
"YLR268W",12,"YLR268W",-0.280531671139504,-0.265908057898953,-0.183415993808509,0.0426296094567895,-0.908534167446374,-0.0909062640292301,-0.00909264590200153,-0.583972394788126,-0.225849456089002,-0.0867276114082799,-0.117559446601205,0.285602226447189,0.478577365634621,-0.0343414112277562,-0.569744560971359,0.25376290228944,-0.0169813822953366,-0.456686051990487,0.248064863090356
"YLR130C",12,"YLR130C",-0.145488869179697,-0.402636377992786,-0.363917376006214,0.0262603925243423,-0.49679167119053,-0.0712693371179212,-0.0397282247419208,-0.864358987472498,-0.146823283256993,-0.0770319616092398,-0.180702663112964,-0.247618255545235,0.454936825312954,-0.0383142625329381,-0.271053303880559,0.27139774033818,0.573526994535706,-0.348898956653368,0.138720242752148
"YLR328W",12,"YLR328W",-0.366909306839056,-0.314407636583653,-0.298554461851609,0.0699230801633912,-0.481244435061644,-0.128613613255227,0.276305697272941,-0.356878915711388,-0.116939475454927,-0.0796658285328344,-0.0804360358504116,-0.158784376214281,0.267355451692212,-0.0642220442408289,-0.491388626814291,0.944796614989549,-0.016046782784291,-0.660470427908073,0.182691786525484
"YLR033W",12,"YLR033W",-0.0956540363013997,-0.223886993982163,-0.343404914663547,0.12261943114718,-0.271305694461276,-0.0298849822001254,0.502820605054285,-0.839454187515153,0.39094293791819,-0.0992295860626563,-0.207953649161775,-0.308242802064223,0.634377699429781,-0.0494481836017019,-0.353852281451982,0.564279681873566,0.0211713487081469,-0.70618314318368,0.123313065478456
"YLR056W",12,"YLR056W",-0.310326453996755,-0.455969698884111,-0.252901934394035,0.0771049446208328,-0.0486216077359575,-0.118057227842765,0.269019278302425,-0.514957837761517,-0.297211692006256,-0.0228857966077466,-0.173145627158149,-0.194038522208512,0.211230969828413,0.000748398903057959,-0.621141227651192,0.604419471625418,0.0108079798743381,-0.383201402964193,0.155122537984742
"YLL049W",12,"YLL049W",-0.205695897646741,-0.448473957979824,-0.174345022918732,0.111077321654971,-0.344589210624229,-0.0360985413749475,-0.0073014475606452,-1.04531377463124,-0.161187815498018,-0.024151157647162,-0.0919894440099461,-0.260099538540931,0.480707362481434,-0.0606700840731786,-0.292685131368348,0.944808704453063,0.000837931929575851,-0.78870574040951,0.116868578749728
"YLR443W",12,"YLR443W",-0.269740221558497,-0.321902680256167,-0.127148464780485,0.0667255915997114,-0.458514291493789,-0.179375464614667,-0.0596973433716418,-0.582045091136611,-0.350446696269042,-0.0775501368847732,-0.207167255668365,-0.183287962051759,0.449734022528335,-0.0167447554756177,-0.243016627362011,1.0366962296253,-0.0275122666546408,-0.281158411354449,0.122472537870947
"YLR127C",12,"YLR127C",-0.17390065724296,-0.536097125491047,-0.193293823173439,0.113124523483486,-0.3820316506712,-0.0706645659061789,-0.0465724948847214,-0.476771374373841,-0.350102474871822,-0.0559352927836703,-0.0912328905862536,-0.145193921623735,0.438699923504557,0.00287008907420902,-0.180540109140189,0.556177965338425,-0.0404771289318133,0.151083104603137,0.132827679601323
"YLL059C",12,"YLL059C",-0.130821496507183,-0.586952807766081,-0.156594956707546,0.044563213471404,-0.284596699327322,-0.285078696107506,0.00536491571917048,-0.299374467195181,-0.268641119023972,-0.0872350281483603,-0.18441961868864,-0.27419708709591,0.821232584652156,-0.0546544137850114,-0.412181653132447,1.195176344276,-0.018316880714212,-0.479598317224762,0.241569796123308
"YLR279W",12,"YLR279W",-0.094238342681343,-0.408691955516144,-0.225970427048624,0.15934392315887,-0.428673859206884,-0.0796336236257851,-0.046680769422754,-0.655534731981222,-0.391919545565042,-0.0683613869752865,-0.16120365644188,0.240115695755421,0.23804331652529,-0.0581043076754105,-0.220378326599618,0.349784286284428,0.00957524865229932,-0.686579243000924,0.268370355918284
"YLR037C",12,"YLR037C",-0.157572736916423,-0.635357864302218,-0.160877345398785,0.110308708144759,-0.531033520756641,-0.0902586968090871,-0.0309335963658216,-0.329431240293168,-0.169388347211264,-0.0107057624732201,-0.188838542787875,-0.230611801172059,0.153793233801319,-0.0201466339029461,-0.271543561772463,0.922904937573119,-0.0298356021047197,-0.439017135246712,0.28494680917699
"YLL051C",12,"YLL051C",-0.118279772415294,-0.305141603210832,-0.133522462602202,0.175426557436634,-0.405710715081782,-0.0630653432373163,-0.0238509041009494,-0.465567360851895,-0.311975717166348,0.127933643699494,-0.162959821008655,-0.401127244971014,0.189153594136341,-0.0697115029838231,-0.221718847643314,0.709096078653953,0.00529304443847551,-0.317331716048921,0.37002505761889
"YLL026W",12,"YLL026W",-0.158698069602208,-0.513151586563274,-0.23943123599974,0.0394062837818193,-0.614610233560655,-0.0748889261298419,-0.0657704565739317,-0.38543363525476,-0.265078790633972,-0.104369964885737,-0.0803663261272899,-0.437055238162463,0.128506229710696,-0.0151356487671537,-0.174232939685991,0.744389076142665,0.0300466656723884,-0.236261148712375,0.236634822986365
"YLR277C",12,"YLR277C",-0.126960806047729,-0.366020865033607,-0.276877068932046,0.0726607252756709,-0.718404507166727,-0.0658608740218331,-0.0150603177952772,-0.239421751617503,-0.13926931442758,-0.0506697202142682,-0.0664744336552574,-0.302890608878451,0.206786959183611,-0.0118488221932942,0.203591535258159,0.474786320861676,-0.000331218568904989,-0.410046092160579,0.391196495770702
"YLR134W",12,"YLR134W",-0.0633216098719368,-0.757771896942723,-0.178563088883892,0.0414567165775325,0.0565960282741344,-0.0698273930127112,-0.0241564762564002,-0.482575742656076,-0.334933608437239,-0.0772958040362024,-0.113724667257157,-0.595659495267915,0.132411400919021,-0.0368703870012787,-0.365164692932407,0.536683802014263,-0.00249476237727722,-0.258066787685891,0.16756485276174
"snR6",12,"snR6",-0.149823547300544,-0.536885385106071,-0.370458042080951,0.12026892565966,-0.814476660316228,-0.0884101154510988,-0.0206622178129161,-0.470831581780634,-0.199151220432806,-0.124826248924475,-0.089819227588282,-0.185376230857484,0.161517696512975,-0.0043600220586409,-0.274186761528559,0.26578384039573,-0.000124908738874326,-0.351991769067372,1.33167994868994
